user_id,register_time,channel,device_type,os_version,region,gender,age,vip_level
11417,2024-02-20 02:27:23.710415,QQ小程序,VIVO,Android 13,四川省,女,49,2
11418,2024-03-24 05:53:09.776336,QQ小程序,OPPO,iOS 16,山西省,男,19,0
11419,2024-06-21 12:48:10.009876,App Store,Samsung,Android 11,香港特别行政区,女,52,0
11420,2023-07-31 00:51:50.563028,小米应用商店,Samsung,iOS 16,陕西省,女,35,4
11421,2023-06-18 04:43:53.307654,微信小程序,VIVO,iOS 15,重庆市,女,41,2
11422,2024-03-07 02:36:05.108651,小米应用商店,VIVO,Android 13,江苏省,女,55,2
11423,2023-10-14 09:56:31.853641,QQ小程序,VIVO,HarmonyOS 2.0,湖南省,男,50,0
11424,2025-01-04 17:42:34.251500,华为应用市场,VIVO,iOS 15,陕西省,男,48,0
11425,2024-09-17 02:24:50.441912,官网,OPPO,iOS 16,广西壮族自治区,女,18,0
11426,2023-12-12 18:04:21.469552,华为应用市场,iPhone,iOS 15,湖北省,女,50,1
11427,2023-10-12 02:34:12.286532,微信小程序,Huawei,Android 12,山东省,女,39,0
11428,2023-08-01 22:22:51.377195,官网,OPPO,HarmonyOS 2.0,河北省,男,20,2
11429,2023-08-16 00:29:39.292977,App Store,iPhone,Android 11,黑龙江省,女,51,2
11430,2024-03-17 18:06:38.913478,微信小程序,Samsung,iOS 16,广西壮族自治区,男,39,0
11431,2024-02-15 07:48:04.674018,App Store,VIVO,iOS 15,海南省,男,60,3
11432,2025-03-28 18:06:06.201766,微信小程序,Huawei,Android 11,浙江省,男,35,0
11433,2024-03-19 11:17:18.875359,官网,OPPO,HarmonyOS 2.0,新疆维吾尔自治区,男,52,0
11434,2023-11-04 00:38:24.966364,QQ小程序,Huawei,iOS 16,吉林省,女,50,0
11435,2023-06-29 13:52:31.250997,App Store,Huawei,HarmonyOS 2.0,广东省,男,49,2
11436,2024-12-17 19:59:46.181730,App Store,OPPO,iOS 15,天津市,女,43,0
11437,2023-09-28 12:51:56.233685,App Store,Huawei,iOS 16,广西壮族自治区,女,47,3
11438,2023-08-10 20:20:03.547664,微信小程序,OPPO,iOS 15,福建省,男,50,3
11439,2025-03-31 12:04:10.063412,App Store,Samsung,Android 12,陕西省,男,56,0
11440,2024-05-03 09:30:53.645487,华为应用市场,OPPO,Android 13,广东省,男,56,0
11441,2023-10-31 11:49:24.950513,官网,iPhone,iOS 15,安徽省,女,44,3
11442,2023-05-17 06:15:34.792324,QQ小程序,Samsung,iOS 16,陕西省,男,50,0
11443,2025-01-07 10:18:58.485119,官网,Samsung,iOS 15,福建省,男,58,2
11444,2023-07-02 17:17:17.670442,官网,Samsung,Android 12,河北省,女,56,0
11445,2024-12-01 09:58:21.033211,App Store,OPPO,iOS 15,江苏省,男,42,2
11446,2023-07-22 05:33:44.731151,微信小程序,VIVO,HarmonyOS 2.0,重庆市,女,36,2
11447,2024-12-20 17:49:28.717258,微信小程序,Xiaomi,Android 11,江西省,女,51,0
11448,2023-07-28 23:49:56.462374,官网,Samsung,iOS 15,陕西省,男,41,0
11449,2024-01-21 07:20:30.121963,官网,iPhone,Android 11,山西省,女,27,0
11450,2024-06-22 16:00:51.802788,华为应用市场,Samsung,iOS 16,湖南省,男,42,0
11451,2025-02-22 07:03:00.493098,QQ小程序,OPPO,HarmonyOS 2.0,内蒙古自治区,女,51,3
11452,2023-05-10 11:38:26.125690,微信小程序,VIVO,Android 13,内蒙古自治区,女,19,0
11453,2023-09-15 22:17:14.236054,QQ小程序,iPhone,Android 13,青海省,女,35,1
11454,2024-12-05 08:36:50.417234,华为应用市场,Xiaomi,iOS 16,山西省,女,52,0
11455,2025-02-13 06:40:02.747817,小米应用商店,VIVO,HarmonyOS 2.0,贵州省,男,43,1
11456,2023-07-23 00:23:09.524687,华为应用市场,Xiaomi,Android 12,新疆维吾尔自治区,男,18,0
11457,2023-05-31 12:52:26.072127,华为应用市场,iPhone,Android 12,宁夏回族自治区,男,44,0
11458,2024-12-14 09:37:46.645444,微信小程序,Xiaomi,Android 11,陕西省,女,42,0
11459,2024-04-20 17:50:08.746603,官网,VIVO,Android 12,云南省,男,54,0
11460,2024-09-04 07:35:30.085362,官网,VIVO,Android 13,安徽省,男,52,3
11461,2024-01-07 22:47:13.832599,华为应用市场,Huawei,Android 12,安徽省,女,20,0
11462,2023-11-11 07:22:55.135897,App Store,VIVO,Android 12,青海省,男,51,0
11463,2025-01-28 11:17:10.843819,App Store,Samsung,iOS 15,天津市,女,55,0
11464,2024-07-15 20:50:55.073594,官网,Huawei,Android 12,福建省,女,31,3
11465,2024-08-09 02:01:08.274701,官网,VIVO,iOS 15,台湾省,女,46,0
11466,2024-02-19 07:48:17.435512,小米应用商店,Xiaomi,iOS 15,西藏自治区,男,26,4
11467,2023-06-08 02:03:16.835732,官网,OPPO,Android 11,湖北省,女,58,0
11468,2024-01-29 04:07:44.489387,QQ小程序,OPPO,Android 12,甘肃省,女,35,0
11469,2023-09-17 04:12:07.782075,微信小程序,Huawei,HarmonyOS 2.0,澳门特别行政区,女,24,2
11470,2023-10-23 10:46:12.211985,App Store,OPPO,Android 11,上海市,女,59,0
11471,2025-04-15 20:03:09.853312,App Store,OPPO,iOS 16,海南省,男,60,1
11472,2024-04-08 17:46:21.929551,官网,Samsung,iOS 16,台湾省,男,44,0
11473,2023-12-31 17:10:45.003387,官网,VIVO,Android 11,香港特别行政区,女,23,2
11474,2023-12-15 08:12:38.894229,官网,Xiaomi,HarmonyOS 2.0,湖北省,男,55,0
11475,2023-09-02 20:04:31.785872,小米应用商店,Xiaomi,Android 13,广西壮族自治区,女,23,5
11476,2024-07-03 11:10:47.601244,微信小程序,Samsung,HarmonyOS 2.0,上海市,女,19,2
11477,2025-02-06 11:30:01.305978,App Store,Xiaomi,iOS 16,湖北省,男,22,1
11478,2023-06-06 08:13:11.076102,QQ小程序,Xiaomi,Android 13,西藏自治区,男,35,0
11479,2024-05-15 01:21:18.518844,小米应用商店,Huawei,iOS 15,江西省,男,58,0
11480,2025-04-04 13:49:42.839255,小米应用商店,Huawei,Android 13,河北省,女,29,5
11481,2023-10-22 12:09:25.109987,华为应用市场,OPPO,HarmonyOS 2.0,福建省,男,51,0
11482,2023-11-05 03:15:16.011215,小米应用商店,Samsung,iOS 16,重庆市,女,44,1
11483,2024-11-02 07:51:09.174311,小米应用商店,VIVO,Android 12,江西省,女,21,2
11484,2024-06-17 19:49:37.674881,小米应用商店,Xiaomi,Android 13,云南省,女,18,0
11485,2024-01-08 13:52:42.911294,App Store,OPPO,HarmonyOS 2.0,安徽省,女,27,1
11486,2023-08-31 02:58:47.384005,微信小程序,VIVO,Android 13,广西壮族自治区,男,23,0
11487,2024-12-03 02:30:16.333867,华为应用市场,iPhone,Android 13,海南省,女,59,2
11488,2025-02-19 18:37:51.820395,官网,OPPO,iOS 15,上海市,男,26,0
11489,2024-09-19 02:11:45.231525,QQ小程序,iPhone,Android 11,海南省,男,59,2
11490,2025-03-16 06:55:49.538336,官网,Samsung,Android 13,辽宁省,男,30,3
11491,2024-06-08 15:22:08.964575,小米应用商店,OPPO,Android 13,山东省,女,58,1
11492,2024-12-25 08:37:48.138733,小米应用商店,iPhone,Android 12,台湾省,男,50,1
11493,2024-05-24 07:43:27.867132,官网,Xiaomi,iOS 15,安徽省,女,38,0
11494,2024-04-16 14:08:50.890280,小米应用商店,Xiaomi,iOS 16,山西省,男,34,0
11495,2023-06-04 13:45:51.632810,App Store,Huawei,iOS 15,江西省,男,49,0
11496,2023-05-09 02:50:23.178251,App Store,Xiaomi,Android 12,西藏自治区,男,49,2
11497,2023-04-25 01:40:34.483921,微信小程序,VIVO,Android 13,山东省,男,52,0
11498,2024-12-03 06:37:30.108289,微信小程序,VIVO,iOS 15,贵州省,女,34,1
11499,2024-09-28 22:26:55.369075,小米应用商店,OPPO,iOS 16,广西壮族自治区,女,36,2
11500,2023-06-07 01:07:18.688562,App Store,iPhone,Android 12,辽宁省,女,37,3
11501,2024-06-25 19:05:38.891353,微信小程序,Xiaomi,HarmonyOS 2.0,辽宁省,女,29,3
11502,2024-11-09 20:36:08.813568,微信小程序,Samsung,iOS 15,澳门特别行政区,男,52,0
11503,2025-01-11 20:37:49.596862,App Store,Huawei,HarmonyOS 2.0,内蒙古自治区,女,60,0
11504,2024-01-22 07:00:42.681418,QQ小程序,VIVO,HarmonyOS 2.0,陕西省,女,57,2
11505,2024-06-25 08:42:47.979558,官网,iPhone,iOS 16,贵州省,男,21,2
11506,2023-11-30 20:37:36.775773,华为应用市场,Huawei,Android 12,江苏省,女,60,4
11507,2025-04-05 22:46:49.265432,App Store,VIVO,iOS 16,宁夏回族自治区,女,52,0
11508,2024-11-22 14:46:56.736792,App Store,Huawei,Android 13,台湾省,男,57,0
11509,2024-08-10 11:20:22.714750,华为应用市场,VIVO,Android 13,安徽省,男,26,0
11510,2024-09-21 19:32:46.208218,小米应用商店,VIVO,iOS 15,海南省,女,42,0
11511,2023-10-04 12:49:02.560187,App Store,Xiaomi,iOS 16,安徽省,女,27,2
11512,2024-01-25 18:59:27.469060,QQ小程序,Samsung,iOS 16,河南省,女,58,2
11513,2023-07-26 12:50:41.059843,微信小程序,Huawei,Android 12,北京市,男,32,2
11514,2025-03-17 04:28:08.309445,QQ小程序,Samsung,HarmonyOS 2.0,陕西省,女,52,3
11515,2025-01-04 14:57:48.330224,小米应用商店,OPPO,iOS 16,天津市,男,28,1
11516,2023-09-04 11:46:25.515286,App Store,Huawei,Android 12,广西壮族自治区,男,35,0
11517,2025-02-24 22:17:27.385921,小米应用商店,iPhone,iOS 15,江西省,女,47,0
11518,2024-08-03 12:18:46.253009,官网,VIVO,HarmonyOS 2.0,河北省,男,47,0
11519,2025-03-08 08:28:17.515054,官网,VIVO,iOS 16,辽宁省,男,53,0
11520,2023-12-22 07:46:19.975145,小米应用商店,Samsung,iOS 15,内蒙古自治区,男,35,1
11521,2023-10-15 07:23:23.991023,官网,OPPO,iOS 15,广西壮族自治区,男,23,0
11522,2023-08-25 03:05:20.149356,微信小程序,OPPO,Android 12,山西省,女,26,2
11523,2024-12-14 09:12:58.391974,小米应用商店,Xiaomi,iOS 15,贵州省,男,37,1
11524,2024-03-15 14:39:28.203416,微信小程序,Samsung,iOS 15,湖南省,女,46,0
11525,2023-09-24 15:22:12.185708,App Store,iPhone,HarmonyOS 2.0,内蒙古自治区,男,43,3
11526,2024-01-05 10:07:52.843188,QQ小程序,VIVO,Android 13,河北省,女,55,0
11527,2024-10-01 11:20:50.822145,小米应用商店,OPPO,Android 12,重庆市,男,34,3
11528,2024-01-31 07:19:09.642118,App Store,Xiaomi,HarmonyOS 2.0,甘肃省,男,39,4
11529,2025-04-01 00:21:55.313066,官网,iPhone,iOS 16,甘肃省,女,39,3
11530,2024-04-18 12:29:52.492383,小米应用商店,Xiaomi,iOS 15,云南省,男,19,0
11531,2024-01-05 23:16:17.309993,小米应用商店,Xiaomi,Android 12,云南省,女,43,4
11532,2023-07-07 14:43:47.113433,App Store,Huawei,iOS 15,西藏自治区,男,56,1
11533,2024-11-20 08:15:03.211604,华为应用市场,Huawei,Android 11,江西省,女,50,0
11534,2023-08-21 07:26:36.509001,华为应用市场,Xiaomi,iOS 16,内蒙古自治区,女,58,0
11535,2024-11-27 23:35:24.651384,微信小程序,VIVO,Android 13,天津市,男,24,2
11536,2023-11-25 20:30:01.046461,小米应用商店,OPPO,Android 12,广西壮族自治区,女,34,0
11537,2023-11-01 04:39:31.924001,App Store,OPPO,Android 13,河北省,男,25,0
11538,2023-06-17 17:41:32.740227,小米应用商店,iPhone,HarmonyOS 2.0,黑龙江省,女,47,3
11539,2025-01-31 18:15:25.918538,华为应用市场,Samsung,Android 13,黑龙江省,女,20,2
11540,2024-10-09 22:04:48.298233,官网,OPPO,HarmonyOS 2.0,山西省,男,22,3
11541,2023-12-27 06:35:44.249686,华为应用市场,VIVO,Android 11,西藏自治区,女,31,0
11542,2024-09-19 20:37:22.069838,App Store,VIVO,Android 13,宁夏回族自治区,男,30,0
11543,2025-03-12 13:17:23.103007,微信小程序,OPPO,Android 12,黑龙江省,男,23,1
11544,2024-07-10 21:54:22.285305,微信小程序,Samsung,iOS 15,宁夏回族自治区,女,39,0
11545,2023-08-17 06:09:34.443807,官网,iPhone,Android 11,河北省,男,28,0
11546,2023-12-22 06:28:42.314439,App Store,Xiaomi,Android 12,山东省,男,22,0
11547,2024-02-17 08:17:04.692625,QQ小程序,OPPO,iOS 15,湖南省,女,54,1
11548,2024-08-18 19:22:35.289193,App Store,Samsung,Android 12,广东省,女,50,0
11549,2023-10-14 23:32:50.428193,App Store,iPhone,Android 12,重庆市,男,51,5
11550,2024-02-05 09:20:53.480186,华为应用市场,Huawei,Android 11,台湾省,男,18,1
11551,2023-08-14 16:35:49.349839,微信小程序,OPPO,Android 11,四川省,女,48,3
11552,2023-04-27 08:33:00.767873,QQ小程序,OPPO,Android 13,山西省,男,47,0
11553,2023-11-25 14:12:27.845197,微信小程序,Samsung,Android 12,西藏自治区,女,20,0
11554,2023-09-17 08:00:14.033594,华为应用市场,Huawei,Android 11,上海市,男,38,0
11555,2023-09-22 15:31:03.538959,华为应用市场,iPhone,iOS 15,河南省,男,36,0
11556,2025-04-06 19:45:08.002066,App Store,OPPO,iOS 16,西藏自治区,女,37,0
11557,2024-12-30 12:32:08.057210,官网,Huawei,iOS 16,广东省,男,53,4
11558,2024-11-17 12:44:20.216476,QQ小程序,iPhone,iOS 16,西藏自治区,女,35,1
11559,2024-04-15 14:40:39.134074,微信小程序,VIVO,Android 12,湖南省,女,34,0
11560,2023-06-30 02:25:10.140877,QQ小程序,Huawei,iOS 16,云南省,女,42,2
11561,2023-09-06 12:49:13.342028,官网,Huawei,iOS 16,云南省,女,60,0
11562,2024-01-19 05:37:06.810588,官网,OPPO,Android 12,青海省,女,48,0
11563,2023-05-27 03:23:23.674544,微信小程序,Samsung,iOS 15,青海省,男,35,3
11564,2024-03-29 01:31:00.410586,微信小程序,VIVO,Android 12,江西省,女,50,5
11565,2024-12-25 15:19:16.054625,QQ小程序,iPhone,Android 13,重庆市,女,53,0
11566,2023-08-12 21:30:38.897241,QQ小程序,iPhone,Android 11,河北省,女,27,5
11567,2023-06-26 03:17:36.572367,官网,Samsung,iOS 15,海南省,男,58,0
11568,2024-12-04 13:01:03.887786,华为应用市场,Samsung,iOS 15,甘肃省,女,46,0
11569,2025-04-02 04:27:44.640612,App Store,iPhone,iOS 15,江西省,女,51,0
11570,2024-06-01 16:48:24.425192,微信小程序,Huawei,Android 13,云南省,女,44,0
11571,2024-12-12 00:09:38.711989,华为应用市场,OPPO,iOS 16,甘肃省,男,48,1
11572,2025-03-29 11:29:55.551753,QQ小程序,Xiaomi,iOS 16,西藏自治区,男,28,1
11573,2024-06-15 15:39:20.738692,QQ小程序,Xiaomi,Android 13,福建省,男,49,0
11574,2024-04-06 05:48:59.592370,官网,OPPO,iOS 16,山西省,女,18,3
11575,2024-02-06 18:40:25.922435,QQ小程序,VIVO,Android 11,天津市,女,35,0
11576,2024-04-25 02:31:08.935746,小米应用商店,VIVO,HarmonyOS 2.0,澳门特别行政区,女,19,1
11577,2024-11-28 21:35:28.637647,微信小程序,Huawei,Android 11,辽宁省,男,49,1
11578,2023-07-21 09:02:23.404575,小米应用商店,OPPO,HarmonyOS 2.0,青海省,女,34,2
11579,2023-08-28 18:32:27.572851,华为应用市场,Huawei,iOS 15,黑龙江省,男,35,0
11580,2025-04-03 06:01:48.206519,QQ小程序,Xiaomi,iOS 16,山东省,男,48,0
11581,2023-07-25 16:28:48.306130,QQ小程序,VIVO,Android 11,宁夏回族自治区,男,51,3
11582,2023-06-20 18:43:04.428382,QQ小程序,OPPO,Android 12,宁夏回族自治区,男,20,4
11583,2023-09-18 23:19:37.826409,App Store,iPhone,Android 12,辽宁省,女,52,0
11584,2024-12-23 11:16:32.261133,微信小程序,Samsung,Android 11,湖南省,女,40,0
11585,2023-12-13 23:42:44.755200,微信小程序,Huawei,Android 12,内蒙古自治区,女,55,4
11586,2023-06-27 02:25:19.750963,微信小程序,Huawei,HarmonyOS 2.0,陕西省,女,20,0
11587,2024-05-31 13:41:26.971044,华为应用市场,VIVO,Android 11,湖北省,男,37,5
11588,2024-05-07 22:38:17.733933,QQ小程序,iPhone,Android 11,北京市,女,59,3
11589,2024-11-18 18:04:06.892145,华为应用市场,Xiaomi,Android 13,澳门特别行政区,女,39,0
11590,2024-11-15 04:50:03.005891,小米应用商店,VIVO,iOS 16,吉林省,女,57,0
11591,2024-02-21 02:43:55.975157,华为应用市场,Xiaomi,iOS 16,辽宁省,女,29,5
11592,2024-06-11 04:25:37.167220,官网,iPhone,HarmonyOS 2.0,河北省,男,36,0
11593,2025-02-27 18:26:34.333841,App Store,Samsung,Android 13,河北省,女,45,0
11594,2024-11-18 03:57:53.394892,官网,VIVO,Android 11,海南省,男,30,3
11595,2025-01-24 10:23:47.786366,微信小程序,OPPO,Android 13,湖南省,男,58,2
11596,2024-01-29 04:37:22.921301,App Store,Huawei,Android 11,台湾省,女,44,2
11597,2024-06-15 03:32:54.780575,QQ小程序,Huawei,iOS 16,西藏自治区,女,48,2
11598,2023-05-21 22:05:59.769632,小米应用商店,VIVO,HarmonyOS 2.0,湖北省,男,37,1
11599,2024-02-12 17:48:18.506196,小米应用商店,Huawei,Android 11,陕西省,女,26,0
11600,2023-05-22 21:10:16.888692,App Store,VIVO,Android 11,贵州省,男,34,4
11601,2024-09-09 15:30:08.503072,微信小程序,iPhone,Android 12,重庆市,男,23,1
11602,2024-10-19 23:14:17.636894,App Store,OPPO,Android 13,湖北省,女,57,1
11603,2025-02-07 09:41:27.073488,小米应用商店,iPhone,Android 12,上海市,男,42,1
11604,2023-12-27 05:06:54.487760,App Store,Samsung,HarmonyOS 2.0,广东省,男,22,0
11605,2023-12-07 13:31:59.113866,小米应用商店,Huawei,Android 12,台湾省,女,38,3
11606,2025-01-10 01:58:29.248108,小米应用商店,OPPO,iOS 15,河北省,男,23,0
11607,2025-04-03 11:50:33.247471,微信小程序,iPhone,Android 11,江西省,女,44,0
11608,2023-07-31 16:08:08.578521,App Store,VIVO,iOS 15,青海省,男,18,1
11609,2024-11-09 14:43:21.937031,App Store,Samsung,iOS 16,广西壮族自治区,女,36,0
11610,2023-11-07 05:56:22.042185,微信小程序,iPhone,HarmonyOS 2.0,甘肃省,女,42,3
11611,2024-07-09 04:56:08.842218,小米应用商店,OPPO,HarmonyOS 2.0,山西省,女,30,0
11612,2023-09-08 18:20:04.895979,微信小程序,Samsung,Android 13,浙江省,女,20,2
11613,2025-02-19 09:02:38.903371,小米应用商店,VIVO,Android 11,甘肃省,男,45,0
11614,2024-10-16 11:03:15.357483,小米应用商店,Samsung,iOS 16,澳门特别行政区,女,49,0
11615,2025-01-16 14:51:07.750544,小米应用商店,Huawei,Android 11,重庆市,女,24,1
11616,2024-05-04 17:13:35.682990,官网,VIVO,Android 12,黑龙江省,女,42,1
11617,2023-06-11 11:18:38.381220,小米应用商店,Xiaomi,iOS 15,香港特别行政区,男,18,0
11618,2024-02-13 01:00:32.613937,小米应用商店,OPPO,iOS 16,澳门特别行政区,女,41,1
11619,2025-01-25 11:36:30.202249,小米应用商店,Xiaomi,HarmonyOS 2.0,上海市,男,23,0
11620,2023-08-29 09:34:47.518439,QQ小程序,Huawei,iOS 15,山东省,女,34,0
11621,2024-12-25 13:31:58.010136,微信小程序,iPhone,Android 13,福建省,男,32,0
11622,2023-05-18 17:06:21.919208,小米应用商店,OPPO,HarmonyOS 2.0,重庆市,男,49,2
11623,2025-02-22 17:36:20.605483,QQ小程序,VIVO,Android 12,山东省,女,46,0
11624,2023-11-10 13:47:13.783775,微信小程序,Xiaomi,Android 13,新疆维吾尔自治区,男,57,0
11625,2024-04-27 07:30:55.720037,App Store,iPhone,Android 11,吉林省,女,25,1
11626,2024-09-02 19:52:34.261885,官网,Samsung,Android 12,福建省,女,20,1
11627,2024-01-21 11:19:08.583555,华为应用市场,OPPO,Android 11,青海省,男,37,0
11628,2023-09-01 04:58:03.758303,小米应用商店,VIVO,Android 11,西藏自治区,男,46,1
11629,2024-06-25 23:50:36.028499,QQ小程序,Samsung,Android 12,海南省,女,26,1
11630,2023-12-31 20:56:38.171064,官网,OPPO,Android 11,湖南省,男,26,0
11631,2024-10-22 07:30:01.674234,QQ小程序,Huawei,Android 13,山西省,男,48,0
11632,2023-11-18 16:07:00.710493,App Store,Samsung,Android 11,云南省,女,21,2
11633,2023-05-30 19:35:15.574048,华为应用市场,Xiaomi,HarmonyOS 2.0,浙江省,女,30,0
11634,2025-01-09 06:17:21.814109,QQ小程序,Huawei,HarmonyOS 2.0,江西省,男,21,0
11635,2024-08-31 06:55:19.561450,华为应用市场,Samsung,Android 11,湖北省,女,35,0
11636,2024-08-12 05:30:41.257891,QQ小程序,Xiaomi,Android 13,香港特别行政区,女,23,5
11637,2023-05-09 05:01:07.292210,QQ小程序,VIVO,HarmonyOS 2.0,北京市,女,54,0
11638,2024-04-04 15:53:04.010219,微信小程序,Xiaomi,Android 13,江苏省,女,33,3
11639,2024-08-09 03:39:03.664927,小米应用商店,OPPO,Android 13,北京市,男,30,2
11640,2023-10-04 22:09:08.440853,微信小程序,iPhone,Android 11,广东省,男,40,0
11641,2024-09-25 20:54:53.065740,官网,Samsung,iOS 15,湖北省,男,46,0
11642,2024-02-27 22:47:47.531204,App Store,VIVO,iOS 16,云南省,男,47,0
11643,2025-01-05 05:29:28.109299,QQ小程序,VIVO,Android 13,新疆维吾尔自治区,女,42,0
11644,2023-10-25 12:43:07.591574,官网,Huawei,iOS 16,新疆维吾尔自治区,男,47,1
11645,2023-12-01 03:17:00.196856,微信小程序,Xiaomi,iOS 15,澳门特别行政区,男,59,1
11646,2024-12-16 07:37:37.131798,华为应用市场,OPPO,Android 13,陕西省,男,43,0
11647,2024-06-24 05:54:58.893275,华为应用市场,Xiaomi,iOS 15,北京市,男,51,1
11648,2024-05-01 23:25:18.188161,App Store,OPPO,Android 11,四川省,女,32,0
11649,2024-06-07 10:25:48.299482,App Store,VIVO,iOS 15,河南省,男,37,3
11650,2023-11-28 10:59:58.620648,华为应用市场,Xiaomi,iOS 16,河北省,女,22,0
11651,2024-04-10 05:45:30.551582,小米应用商店,Xiaomi,HarmonyOS 2.0,贵州省,女,55,0
11652,2025-04-15 01:47:07.836310,官网,Huawei,Android 12,广西壮族自治区,女,48,2
11653,2025-01-12 11:02:03.211083,QQ小程序,OPPO,Android 13,湖南省,女,44,0
11654,2024-08-15 12:55:00.741474,官网,Samsung,Android 13,广东省,男,60,0
11655,2023-09-09 01:46:12.043970,官网,Huawei,Android 13,澳门特别行政区,男,43,0
11656,2024-11-03 08:48:45.619086,App Store,Xiaomi,HarmonyOS 2.0,重庆市,女,40,0
11657,2024-12-02 12:49:54.773142,小米应用商店,iPhone,Android 13,陕西省,女,43,1
11658,2024-08-18 18:11:33.575216,官网,OPPO,Android 11,江苏省,男,56,5
11659,2024-10-02 02:34:58.838561,QQ小程序,Xiaomi,Android 13,台湾省,男,48,0
11660,2025-04-21 17:21:36.048602,官网,VIVO,Android 13,湖南省,男,40,0
11661,2025-02-14 14:47:31.071356,QQ小程序,OPPO,Android 11,陕西省,女,60,1
11662,2024-02-02 00:16:40.817656,小米应用商店,iPhone,Android 13,天津市,女,57,0
11663,2024-06-23 04:16:35.958615,App Store,Huawei,iOS 16,山东省,女,23,0
11664,2023-12-31 01:59:17.154615,微信小程序,VIVO,Android 13,江西省,男,21,2
11665,2024-09-06 13:59:40.892745,华为应用市场,Samsung,Android 11,西藏自治区,女,47,2
11666,2025-02-14 08:02:44.755215,QQ小程序,Xiaomi,Android 11,海南省,女,46,0
11667,2024-04-28 21:51:27.572833,微信小程序,OPPO,iOS 16,黑龙江省,女,28,1
11668,2024-12-28 05:41:28.745584,App Store,VIVO,HarmonyOS 2.0,安徽省,男,34,2
11669,2023-11-25 00:47:52.782034,QQ小程序,iPhone,HarmonyOS 2.0,西藏自治区,女,27,0
11670,2023-07-26 23:16:57.778909,App Store,Huawei,Android 13,湖南省,女,59,0
11671,2024-10-04 22:58:16.575557,官网,Xiaomi,Android 13,安徽省,男,31,2
11672,2025-03-15 19:47:56.435593,QQ小程序,iPhone,Android 11,贵州省,男,48,2
11673,2024-08-14 07:23:46.888516,微信小程序,VIVO,iOS 15,江西省,女,27,0
11674,2024-01-08 22:15:59.360070,小米应用商店,VIVO,Android 13,广东省,男,44,1
11675,2024-02-25 12:22:50.820552,官网,iPhone,Android 12,贵州省,男,52,0
11676,2024-01-20 21:34:39.210129,QQ小程序,iPhone,iOS 16,河南省,男,26,0
11677,2024-03-28 02:47:15.341058,华为应用市场,VIVO,Android 12,吉林省,女,52,2
11678,2024-04-02 01:30:07.396125,小米应用商店,Samsung,iOS 15,内蒙古自治区,女,36,0
11679,2024-04-03 06:59:24.808717,小米应用商店,Huawei,HarmonyOS 2.0,山东省,男,18,2
11680,2024-04-23 22:03:53.964004,官网,iPhone,Android 13,云南省,女,37,1
11681,2024-05-15 08:28:19.164023,QQ小程序,Samsung,Android 12,甘肃省,女,23,2
11682,2023-06-03 00:52:01.612369,App Store,OPPO,Android 13,辽宁省,女,31,5
11683,2023-08-02 20:20:26.626567,App Store,Xiaomi,iOS 16,山东省,男,23,0
11684,2023-12-30 17:16:39.982242,App Store,iPhone,Android 13,新疆维吾尔自治区,女,36,0
11685,2023-08-07 02:59:18.733843,QQ小程序,OPPO,iOS 16,安徽省,女,49,0
11686,2024-11-13 04:45:02.943105,App Store,Huawei,HarmonyOS 2.0,台湾省,男,19,0
11687,2023-12-23 09:22:09.475919,QQ小程序,Xiaomi,iOS 15,安徽省,女,46,2
11688,2023-12-09 08:42:57.333879,微信小程序,VIVO,Android 12,重庆市,男,19,3
11689,2023-04-28 00:16:54.961814,小米应用商店,iPhone,HarmonyOS 2.0,湖北省,男,25,0
11690,2023-09-24 10:04:49.735630,小米应用商店,iPhone,iOS 15,黑龙江省,女,19,0
11691,2024-06-18 06:06:28.773345,华为应用市场,Xiaomi,iOS 15,黑龙江省,女,31,1
11692,2024-04-15 23:05:31.260216,App Store,Huawei,iOS 16,山西省,男,18,0
11693,2023-07-28 00:53:37.555747,微信小程序,VIVO,HarmonyOS 2.0,宁夏回族自治区,女,50,0
11694,2024-07-30 00:24:11.167194,微信小程序,Samsung,iOS 16,陕西省,男,30,1
11695,2024-03-02 18:13:38.094125,App Store,VIVO,Android 12,西藏自治区,女,44,0
11696,2024-01-29 09:24:18.245612,微信小程序,Samsung,Android 13,天津市,女,51,0
11697,2024-05-18 05:34:21.326467,华为应用市场,VIVO,HarmonyOS 2.0,四川省,女,60,0
11698,2025-03-18 02:54:12.715670,微信小程序,Xiaomi,Android 13,广西壮族自治区,男,53,2
11699,2024-10-28 01:40:25.529693,官网,Samsung,Android 13,澳门特别行政区,女,29,4
11700,2023-09-10 16:36:19.249361,华为应用市场,OPPO,HarmonyOS 2.0,北京市,男,58,2
11701,2024-07-25 01:15:22.965177,App Store,OPPO,HarmonyOS 2.0,福建省,女,57,0
11702,2023-10-06 17:52:35.942425,官网,Samsung,iOS 15,海南省,女,22,0
11703,2023-12-08 09:33:28.053427,官网,OPPO,Android 13,河北省,男,36,0
11704,2024-01-29 13:30:20.641679,QQ小程序,Xiaomi,iOS 16,广东省,男,57,0
11705,2023-08-24 11:53:42.251387,QQ小程序,Samsung,Android 12,天津市,女,47,0
11706,2023-11-28 06:12:17.532382,官网,OPPO,Android 13,河南省,男,57,3
11707,2024-03-22 09:31:49.348478,华为应用市场,Xiaomi,Android 11,澳门特别行政区,男,35,0
11708,2024-07-02 22:06:08.506917,微信小程序,VIVO,iOS 15,贵州省,男,19,0
